,brand,model,variant,price,year,mileage,transmission,fuel,colour
5,Audi,A4 Avant,A4 Avant S line,"35,998",2021,"14,389.0",Automatic,Petrol,Unknown
6,Audi,A4 Avant,A4 Avant Technik,"36,900",2022,140.0,Automatic,Petrol,Metallic - Manhattan grey
0,Audi,S3 Saloon (2017-2020),S3 Saloon (2017-2020) S3 Black Edition,"29,390",2018,"27,358.0",Automatic,Petrol,Metallic - Navarra blue
1,Audi,S3 Saloon (2017-2020),S3 Saloon (2017-2020) S3,"31,990",2019,"9,380.0",Automatic,Petrol,Crystal - Ara blue
2,Audi,S3 Saloon (2017-2020),S3 Saloon (2017-2020) S3 Black Edition,"32,658",2018,"22,118.0",Automatic,Petrol,Unknown
0,Audi,S3 Cabriolet,S3 Cabriolet S3,"31,342",2019,"13,144.0",Automatic,Petrol,Unknown
0,Audi,A8,A8 Standard,"31,550",2018,"19,651.0",Automatic,Diesel,Unknown
1,Audi,A8,A8 Sport,"68,990",2022,788.0,Automatic,Hybrid (Petrol),Metallic - Terra grey
2,Audi,A8,A8 Black Edition,"65,900",2021,"1,316.0",Automatic,Diesel,Unknown
3,Audi,A8,A8 Vorsprung,"37,990",2019,"20,017.0",Automatic,Diesel,Metallic - Floret silver
4,Audi,A8,A8 Sport,"65,816",2021,"2,865.0",Automatic,Hybrid (Petrol),Unknown
0,Audi,A6 Allroad (2014-2017),A6 Allroad Standard,"32,487",2018,"61,015.0",Automatic,Diesel,Unknown
1,Audi,A6 Allroad (2014-2017),A6 Allroad Standard,"32,487","61,015.0 miles",3.0,Diesel,5,Unknown
0,Audi,A7 Sportback,A7 Sportback S Line,"32,990",2019,"20,915.0",Automatic,Diesel,Metallic - Floret silver
1,Audi,A7 Sportback,A7 Sportback S Line,"37,990",2018,"19,755.0",Automatic,Diesel,Metallic - Chronos grey
2,Audi,A7 Sportback,A7 Sportback S Line,"45,900",2021,"9,566.0",Automatic,Diesel,Unknown
3,Audi,A7 Sportback,A7 Sportback Black Edition,"54,990",2022,"8,000.0",Automatic,Petrol,Unknown
4,Audi,A7 Sportback,A7 Sportback S Line,"41,311",2021,"8,793.0",Automatic,Diesel,Unknown
5,Audi,A7 Sportback,A7 Sportback S Line,"43,985",2020,"20,532.0",Automatic,Petrol,Metallic - Firmament blue
6,Audi,A7 Sportback,A7 Sportback Black Edition,"61,474",Brand new,2.0,Diesel,5,Unknown
7,Audi,A7 Sportback,A7 Sportback Black Edition,"61,554",Brand new,2.0,Diesel,5,Unknown
0,Audi,S6 Avant (2012-2018),S6 Avant S6 Black Edition,"33,290","51,825.0 miles",4.0,Petrol,5,Unknown
1,Audi,S6 Avant (2012-2018),S6 Avant S6 Black Edition,"33,290",2017,"51,825.0",Automatic,Petrol,Metallic - Moonlight blue
0,Audi,Q7 (2015-2019),Q7 Black Edition,"40,995",2018,"50,335.0",Automatic,Diesel,Unknown
1,Audi,Q7 (2015-2019),Q7 S Line,"35,497",2018,"55,001.0",Automatic,Diesel,Unknown
2,Audi,Q7 (2015-2019),Q7 S Line,"38,990",2018,"45,045.0",Automatic,Diesel,Metallic - Navarra blue
3,Audi,Q7 (2015-2019),Q7 Sport,"39,990",2019,"19,350.0",Automatic,Diesel,Metallic - Galaxy blue
4,Audi,Q7 (2015-2019),Q7 Black Edition,"44,790",2018,"34,998.0",Automatic,Diesel,Metallic - Orca black
5,Audi,Q7 (2015-2019),Q7 Black Edition,"46,490",2018,"39,245.0",Automatic,Diesel,Metallic - Navarra blue
6,Audi,Q7 (2015-2019),Q7 Black Edition,"47,790",2019,"33,895.0",Automatic,Diesel,Metallic - Orca black
7,Audi,Q7 (2015-2019),Q7 Black Edition,"46,690",2019,"38,550.0",Automatic,Diesel,Unknown
8,Audi,Q7 (2015-2019),Q7 Black Edition,"46,690","38,550.0 miles",3.0,Diesel,5,Unknown
9,Audi,Q7 (2015-2019),Q7 S Line,"39,990",2019,"37,626.0",Automatic,Diesel,Unknown
10,Audi,Q7 (2015-2019),Q7 S Line,"42,990",2019,"27,815.0",Automatic,Diesel,Unknown
11,Audi,Q7 (2015-2019),Q7 Black Edition,"46,990",2019,"40,522.0",Automatic,Diesel,Unknown
12,Audi,Q7 (2015-2019),Q7 Black Edition,"40,995",2018,"50,335.0",Automatic,Diesel,Unknown
13,Audi,Q7 (2015-2019),Q7 S Line,"35,497",2018,"55,001.0",Automatic,Diesel,Unknown
14,Audi,Q7 (2015-2019),Q7 S Line,"38,990",2018,"45,045.0",Automatic,Diesel,Metallic - Navarra blue
15,Audi,Q7 (2015-2019),Q7 Sport,"39,990",2019,"19,350.0",Automatic,Diesel,Metallic - Galaxy blue
16,Audi,Q7 (2015-2019),Q7 Black Edition,"44,790",2018,"34,998.0",Automatic,Diesel,Metallic - Orca black
17,Audi,Q7 (2015-2019),Q7 Black Edition,"46,490",2018,"39,245.0",Automatic,Diesel,Metallic - Navarra blue
18,Audi,Q7 (2015-2019),Q7 Black Edition,"47,790",2019,"33,895.0",Automatic,Diesel,Metallic - Orca black
19,Audi,Q7 (2015-2019),Q7 Black Edition,"46,690",2019,"38,550.0",Automatic,Diesel,Unknown
20,Audi,Q7 (2015-2019),Q7 Black Edition,"46,690","38,550.0 miles",3.0,Diesel,5,Unknown
21,Audi,Q7 (2015-2019),Q7 S Line,"39,990",2019,"37,626.0",Automatic,Diesel,Unknown
0,Audi,S5 Sportback,S5 Sportback S5,"33,500",2018,"14,086.0",Automatic,Petrol,Unknown
1,Audi,S5 Sportback,S5 Sportback S5,"34,290",2017,"25,547.0",Automatic,Petrol,Solid - Brilliant black
0,Audi,S4 Avant (2015-2018),S4 Avant S4,"34,022",2018,"33,500.0",Automatic,Petrol,Unknown
1,Audi,S4 Avant (2015-2018),S4 Avant S4,"36,916",2018,"31,120.0",Automatic,Petrol,Unknown
0,Audi,Q3 Sportback,Q3 Sportback S Line,"38,990",2019,"15,991.0",Automatic,Petrol,Special solid - Turbo blue
1,Audi,Q3 Sportback,Q3 Sportback S Line,"35,690",2020,"22,239.0",Automatic,Diesel,Metallic - Mythos black
2,Audi,Q3 Sportback,Q3 Sportback S Line,"34,986",2020,"9,860.0",Automatic,Diesel,Unknown
3,Audi,Q3 Sportback,Q3 Sportback S Line,"46,486",2022,"2,312.0",Automatic,Diesel,Unknown
4,Audi,Q3 Sportback,Q3 Sportback S Line,"34,900",2021,"9,000.0",Manual,Petrol,Unknown
0,Audi,SQ5 (2016-2020),SQ5 SQ5,"40,995",2018,"29,711.0",Automatic,Petrol,Unknown
1,Audi,SQ5 (2016-2020),SQ5 SQ5,"38,790",2017,"32,395.0",Automatic,Petrol,Solid - Ibis white
2,Audi,SQ5 (2016-2020),SQ5 SQ5,"39,990",2018,"31,412.0",Automatic,Petrol,Pearl - Daytona grey
3,Audi,SQ5 (2016-2020),SQ5 SQ5,"41,990",2018,"18,539.0",Automatic,Petrol,Pearl - Daytona grey
4,Audi,SQ5 (2016-2020),SQ5 SQ5,"40,499",2018,"26,342.0",Automatic,Petrol,Unknown
5,Audi,SQ5 (2016-2020),SQ5 SQ5,"35,793",2017,"66,075.0",Automatic,Petrol,Unknown
6,Audi,SQ5 (2016-2020),SQ5 SQ5,"37,870",2018,"44,100.0",Automatic,Petrol,Unknown
7,Audi,SQ5 (2016-2020),SQ5 SQ5,"39,279",2018,"30,000.0",Automatic,Petrol,Unknown
8,Audi,SQ5 (2016-2020),SQ5 SQ5,"40,995",2018,"29,711.0",Automatic,Petrol,Unknown
9,Audi,SQ5 (2016-2020),SQ5 SQ5,"38,790",2017,"32,395.0",Automatic,Petrol,Solid - Ibis white
10,Audi,SQ5 (2016-2020),SQ5 SQ5,"39,990",2018,"31,412.0",Automatic,Petrol,Pearl - Daytona grey
11,Audi,SQ5 (2016-2020),SQ5 SQ5,"41,990",2018,"18,539.0",Automatic,Petrol,Pearl - Daytona grey
12,Audi,SQ5 (2016-2020),SQ5 SQ5 Vorsprung,"55,990",2020,"21,839.0",Automatic,Diesel,Pearl - Daytona grey
0,Audi,S3,S3 S3,"36,490",2020,"10,883.0",Automatic,Petrol,Metallic - Mythos black
1,Audi,S3,S3 S3,"38,490",2021,"5,754.0",Automatic,Petrol,Metallic - Navarra blue
2,Audi,S3,S3 S3,"38,990",2021,"11,959.0",Automatic,Petrol,Pearl - Daytona grey
3,Audi,S3,S3 S3,"39,990",2021,"9,687.0",Automatic,Petrol,Metallic - Mythos black
0,Audi,A5,A5 Edition 1,"36,990",2020,"6,593.0",Automatic,Petrol,Metallic - Navarra blue
1,Audi,A5,A5 S Line,"39,990",2021,"10,901.0",Automatic,Diesel,Pearl - Daytona grey
2,Audi,A5,A5 Black Edition,"42,990",2022,"3,340.0",Automatic,Diesel,Metallic - Glacier white
3,Audi,A5,A5 S Line,"38,990",2022,"8,000.0",Automatic,Petrol,Unknown
4,Audi,A5,A5 S Line,"40,203",2022,"7,793.0",Automatic,Diesel,Unknown
5,Audi,A5,A5 S Line,"36,900",2020,"19,450.0",Automatic,Petrol,Metallic - Mythos black
6,Audi,A5,A5 Sport,"38,900",2022,551.0,Automatic,Petrol,Unknown
7,Audi,A5,A5 Sport,"39,900",2022,500.0,Automatic,Diesel,Unknown
8,Audi,A5,A5 Black Edition,"48,900",2022,930.0,Automatic,Petrol,Unknown
9,Audi,A5,A5 S Line,"48,977",2021,"7,811.0",Automatic,Diesel,Unknown
0,Audi,A5 Sportback,A5 Sportback S Line,"38,790",2021,"10,514.0",Automatic,Diesel,Metallic - Mythos black
1,Audi,A5 Sportback,A5 Sportback S Line,"43,495",2021,"13,783.0",Automatic,Diesel,Metallic - Mythos black
2,Audi,A5 Sportback,A5 Sportback S Line,"44,977",2021,"9,113.0",Automatic,Diesel,Unknown
3,Audi,A5 Sportback,A5 Sportback Edition 1,"48,977",2021,"4,500.0",Automatic,Petrol,Unknown
4,Audi,A5 Sportback,A5 Sportback S Line,"36,995",2021,"8,112.0",Automatic,Petrol,Unknown
0,Audi,S6 (2014-2019),S6 S6 Black Edition,"37,987",2018,"17,421.0",Automatic,Petrol,Unknown
0,Audi,A5 Cabriolet,A5 Cabriolet S Line,"38,290",2021,"12,950.0",Automatic,Petrol,Metallic - Mythos black
1,Audi,A5 Cabriolet,A5 Cabriolet Edition 1,"43,990",2021,"12,305.0",Automatic,Petrol,Metallic - Glacier white
2,Audi,A5 Cabriolet,A5 Cabriolet S Line,"42,173",2021,"5,391.0",Automatic,Petrol,Unknown
3,Audi,A5 Cabriolet,A5 Cabriolet S Line,"41,521",2021,"2,850.0",Automatic,Petrol,Metallic - Navarra blue
0,Audi,S3 Sportback,S3 Sportback Standard,"38,490",2020,"2,202.0",Automatic,Petrol,Metallic - Glacier white
1,Audi,S3 Sportback,S3 Sportback Standard,"41,790",2021,"12,942.0",Automatic,Petrol,Metallic - Glacier white
0,Audi,TTS,TTS TTS Black Edition,"39,180",2020,"8,391.0",Automatic,Petrol,Special solid - Pulse orange
1,Audi,TTS,TTS TTS Black Edition,"48,990",2022,"3,376.0",Automatic,Petrol,Metallic - Navarra blue
0,Audi,RS3 Sportback,RS3 Standard,"42,985",2018,"27,137.0",Automatic,Petrol,Unknown
0,Audi,Q5 Sportback,Q5 Sportback S Line,"45,990",2021,"7,387.0",Automatic,Petrol,Solid - Ibis white
1,Audi,Q5 Sportback,Q5 Sportback Sport,"47,990",2021,"10,435.0",Automatic,Hybrid (Petrol),Metallic - Glacier white
2,Audi,Q5 Sportback,Q5 Sportback S Line,"47,990",2021,"7,893.0",Automatic,Petrol,Unknown
3,Audi,Q5 Sportback,Q5 Sportback S Line,"44,890",2021,"8,000.0",Automatic,Diesel,Metallic - Floret silver
4,Audi,Q5 Sportback,Q5 Sportback Sport,"46,990",2022,"8,000.0",Automatic,Petrol,Metallic - Navarra blue
5,Audi,Q5 Sportback,Q5 Sportback S Line,"49,990",2021,"8,000.0",Automatic,Hybrid (Petrol),Metallic - Floret silver
6,Audi,Q5 Sportback,Q5 Sportback S Line,"43,997",2021,"10,452.0",Automatic,Diesel,Unknown
7,Audi,Q5 Sportback,Q5 Sportback Sport,"48,900",2022,500.0,Automatic,Petrol,Metallic - Manhattan grey
8,Audi,Q5 Sportback,Q5 Sportback Sport,"49,900",2022,"1,395.0",Automatic,Petrol,Unknown
9,Audi,Q5 Sportback,Q5 Sportback S Line,"49,977",2021,"9,211.0",Automatic,Diesel,Unknown
10,Audi,Q5 Sportback,Q5 Sportback S Line,"49,977",2021,"8,542.0",Automatic,Diesel,Unknown
11,Audi,Q5 Sportback,Q5 Sportback S Line,"51,900",2021,"9,801.0",Automatic,Petrol,Unknown
0,Audi,e-tron,e-tron Technik,"53,990",2021,"1,450.0",Electric,5,Unknown
1,Audi,e-tron,e-tron Standard,"54,990",2020,"11,395.0",Electric,5,Unknown
2,Audi,e-tron,e-tron S Line,"57,990",2021,"16,570.0",Electric,5,Unknown
3,Audi,e-tron,e-tron S Line,"66,990",2021,"12,945.0",Electric,5,Unknown
4,Audi,e-tron,e-tron Launch Edition,"69,990",2021,"13,471.0",Electric,5,Unknown
5,Audi,e-tron,e-tron Vorsprung,"84,990",2021,"2,092.0",Electric,5,Unknown
6,Audi,e-tron,e-tron Standard,"49,990","14,548.0 miles",408,5,Solid - Brilliant black,Unknown
7,Audi,e-tron,e-tron Standard,"49,990",2019,"14,548.0",Electric,5,Unknown
8,Audi,e-tron,e-tron Standard,"52,990",2020,"19,621.0",Electric,5,Unknown
9,Audi,e-tron,e-tron Standard,"52,990","19,621.0 miles",408,5,Metallic - Typhoon grey,Unknown
10,Audi,e-tron,e-tron Technik,"66,900",2021,"2,604.0",Electric,5,Unknown
11,Audi,e-tron,e-tron Standard,"44,490",2019,"41,287.0",Electric,5,Unknown
12,Audi,e-tron,e-tron Technik,"53,990",2021,"1,450.0",Electric,5,Unknown
13,Audi,e-tron,e-tron Standard,"54,990",2020,"11,395.0",Electric,5,Unknown
14,Audi,e-tron,e-tron S Line,"57,990",2021,"16,570.0",Electric,5,Unknown
15,Audi,e-tron,e-tron S Line,"66,990",2021,"12,945.0",Electric,5,Unknown
16,Audi,e-tron,e-tron Launch Edition,"69,990",2021,"13,471.0",Electric,5,Unknown
17,Audi,e-tron,e-tron Vorsprung,"84,990",2021,"2,092.0",Electric,5,Unknown
18,Audi,e-tron,e-tron Standard,"49,990","14,548.0 miles",408,5,Solid - Brilliant black,Unknown
19,Audi,e-tron,e-tron Standard,"49,990",2019,"14,548.0",Electric,5,Unknown
20,Audi,e-tron,e-tron Standard,"52,990",2020,"19,621.0",Electric,5,Unknown
21,Audi,e-tron,e-tron Standard,"52,990","19,621.0 miles",408,5,Metallic - Typhoon grey,Unknown
22,Audi,e-tron,e-tron Technik,"66,900",2021,"2,604.0",Electric,5,Unknown
23,Audi,e-tron,e-tron Standard,"44,490",2019,"41,287.0",Electric,5,Unknown
24,Audi,e-tron,e-tron Technik,"53,990",2021,"1,450.0",Electric,5,Unknown
25,Audi,e-tron,e-tron Standard,"54,990",2020,"11,395.0",Electric,5,Unknown
0,Audi,S6 Avant,S6 Avant S6,"44,790",2019,"29,746.0",Automatic,Diesel,Unknown
1,Audi,S6 Avant,S6 Avant S6,"44,790","29,746.0 miles",3.0,Diesel,5,Unknown
0,Audi,A6 Allroad,A6 Allroad Sport,"46,490",2020,"12,085.0",Automatic,Diesel,Unknown
0,Audi,SQ2,SQ2 SQ2 Black Edition,"46,735",2022,"1,985.0",Automatic,Petrol,Unknown
0,Audi,Q7,Q7 S Line,"50,990",2020,"14,517.0",Automatic,Diesel,Metallic - Mythos black
1,Audi,Q7,Q7 S Line,"59,990",2019,"14,627.0",Automatic,Diesel,Metallic - Mythos black
2,Audi,Q7,Q7 S Line,"60,990",2022,"1,109.0",Automatic,Diesel,Metallic - Mythos black
3,Audi,Q7,Q7 S Line,"61,990",2021,"12,195.0",Automatic,Petrol,Metallic - Navarra blue
4,Audi,Q7,Q7 S Line,"65,990",2021,"5,895.0",Automatic,Diesel,Metallic - Glacier white
5,Audi,Q7,Q7 Sport,"46,740",2020,"27,510.0",Automatic,Diesel,Metallic - Galaxy blue
6,Audi,Q7,Q7 S Line,"69,900",2021,"10,259.0",Automatic,Diesel,Metallic - Floret silver
7,Audi,Q7,Q7 S Line,"55,990",2020,"25,062.0",Automatic,Diesel,Metallic - Navarra blue
8,Audi,Q7,Q7 S Line,"67,985",2021,"13,120.0",Automatic,Diesel,Pearl - Daytona grey
0,Audi,SQ7,SQ7 SQ7,"46,771",2018,"26,358.0",Automatic,Diesel,Unknown
1,Audi,SQ7,SQ7 SQ7,"49,990",2017,"42,883.0",Automatic,Diesel,Metallic - Orca black
2,Audi,SQ7,SQ7 SQ7 Vorsprung,"65,490",2018,"19,595.0",Automatic,Diesel,Pearl - Daytona grey
3,Audi,SQ7,SQ7 SQ7 Vorsprung,"79,856",2019,"21,134.0",Automatic,Diesel,Unknown
0,Audi,Q4 e-tron,Q4 e-tron Edition 1,"58,990",2021,"8,029.0",Electric,5,Unknown
1,Audi,Q4 e-tron,Q4 e-tron S Line,"49,990",2021,"5,000.0",Electric,5,Unknown
2,Audi,Q4 e-tron,Q4 e-tron Sport,"48,777",2021,"3,000.0",Electric,5,Unknown
0,Audi,Q8,Q8 Black Edition,"69,990",2021,"9,265.0",Automatic,Diesel,Metallic - Mythos black
1,Audi,Q8,Q8 S Line,"52,990",2019,"40,706.0",Automatic,Petrol,Unknown
2,Audi,Q8,Q8 S Line,"64,748",2021,"12,071.0",Automatic,Diesel,Unknown
3,Audi,Q8,Q8 S Line,"49,607",2018,"24,000.0",Automatic,Diesel,Unknown
4,Audi,Q8,Q8 S Line,"55,900",2019,"14,440.0",Automatic,Diesel,Pearl - Daytona grey
5,Audi,Q8,Q8 S Line,"57,900",2018,"51,508.0",Automatic,Diesel,Unknown
0,Audi,RS Q3,RS Q3 Standard,"50,917",2020,"6,970.0",Automatic,Petrol,Special solid - Turbo blue
0,Audi,RS5,RS5 Audi Sport Edition,"52,990",2019,"25,085.0",Automatic,Petrol,Pearl - Daytona grey
1,Audi,RS5,RS5 Carbon Edition,"54,987",2018,"54,985.0",Automatic,Petrol,Unknown
0,Audi,Q4 e-tron Sportback,Q4 e-tron Sportback Launch Edition,"54,990",2021,"6,000.0",Electric,5,Unknown
0,Audi,RS Q3 Sportback,RS Q3 Sportback Standard,"54,990",2020,"8,495.0",Automatic,Petrol,Special solid - Turbo blue
0,Audi,S6,S6 Black Edition,"54,990",2021,"5,516.0",Automatic,Diesel,Metallic - Mythos black
0,Audi,RS3,RS3 Standard,"59,890",2021,"8,000.0",Automatic,Petrol,Special metallic - Mythos black
0,Audi,RS6 Avant (2015-2018),RS6 Avant Standard,"62,990",2018,"17,259.0",Automatic,Petrol,Unknown
0,Audi,SQ5 Sportback,SQ5 Sportback SQ5,"63,977",2021,"9,800.0",Automatic,Diesel,Unknown
0,Audi,e-tron Sportback,e-tron Sportback S Line,"67,450","15,560.0 miles",408,5,Metallic - Mythos black,Unknown
0,Audi,RS5 Sportback,RS5 Sportback Carbon Black,"67,990",2020,"17,021.0",Automatic,Petrol,Metallic - Mythos black
1,Audi,RS5 Sportback,RS5 Sportback Nogaro Edition,"77,990",2021,"6,895.0",Automatic,Petrol,Exclusive paint - Nogaro blue
0,Audi,RS4 Avant,RS4 Avant Standard,"68,490",2022,"8,098.0",Automatic,Petrol,Unknown
0,Audi,SQ8,SQ8 SQ8,"73,490",2020,"24,895.0",Automatic,Diesel,Metallic - Orca black
0,Audi,RS6 Avant,RS6 Avant Vorsprung,"109,990",2021,"8,915.0",Automatic,Petrol,Metallic - Ultra blue
1,Audi,RS6 Avant,RS6 Avant Carbon Black,"111,990",2021,"1,395.0",Automatic,Petrol,Solid - Nardo grey
0,BMW,3 Series (2015-2018),3 Series Sport,"15,499","44,321.0 miles",1.5,Petrol,4,Unknown
1,BMW,3 Series (2015-2018),3 Series EfficientDynamics Plus,"15,999","36,060.0 miles",2.0,Diesel,4,Unknown
2,BMW,3 Series (2015-2018),3 Series Sport,"16,899","31,980.0 miles",2.0,Petrol,4,Unknown
3,BMW,3 Series (2015-2018),3 Series Sport,"17,899","6,850.0 miles",1.5,Petrol,4,Unknown
4,BMW,3 Series (2015-2018),3 Series M Sport,"21,699","18,490.0 miles",2.0,Hybrid (Petrol),4,Unknown
5,BMW,3 Series (2015-2018),3 Series M Sport,"17,695",2018,"56,053.0",Automatic,Diesel,Metallic - Glacier Silver
6,BMW,3 Series (2015-2018),3 Series SE,"9,299","41,941.0 miles",2.0,Diesel,4,Unknown
7,BMW,3 Series (2015-2018),3 Series EfficientDynamics Sport,"13,999","40,190.0 miles",2.0,Diesel,4,Unknown
8,BMW,3 Series (2015-2018),3 Series Sport,"14,099","42,610.0 miles",2.0,Petrol,4,Unknown
9,BMW,3 Series (2015-2018),3 Series EfficientDynamics Plus,"14,499","26,510.0 miles",2.0,Diesel,4,Unknown
10,BMW,3 Series (2015-2018),3 Series Sport,"15,599","27,372.0 miles",1.5,Petrol,4,Unknown
11,BMW,3 Series (2015-2018),3 Series Sport,"16,399","52,359.0 miles",2.0,Hybrid (Petrol),4,Unknown
12,BMW,3 Series (2015-2018),3 Series Sport,"15,499","44,321.0 miles",1.5,Petrol,4,Unknown
13,BMW,3 Series (2015-2018),3 Series EfficientDynamics Plus,"15,999","36,060.0 miles",2.0,Diesel,4,Unknown
14,BMW,3 Series (2015-2018),3 Series Sport,"16,899","31,980.0 miles",2.0,Petrol,4,Unknown
15,BMW,3 Series (2015-2018),3 Series Sport,"17,899","6,850.0 miles",1.5,Petrol,4,Unknown
16,BMW,3 Series (2015-2018),3 Series M Sport,"21,699","18,490.0 miles",2.0,Hybrid (Petrol),4,Unknown
17,BMW,3 Series (2015-2018),3 Series M Sport,"17,695",2018,"56,053.0",Automatic,Diesel,Metallic - Glacier Silver
18,BMW,3 Series (2015-2018),3 Series SE,"9,299","41,941.0 miles",2.0,Diesel,4,Unknown
19,BMW,3 Series (2015-2018),3 Series EfficientDynamics Sport,"13,999","40,190.0 miles",2.0,Diesel,4,Unknown
20,BMW,3 Series (2015-2018),3 Series Sport,"14,099","42,610.0 miles",2.0,Petrol,4,Unknown
21,BMW,3 Series (2015-2018),3 Series EfficientDynamics Plus,"14,499","26,510.0 miles",2.0,Diesel,4,Unknown
22,BMW,3 Series (2015-2018),3 Series Sport,"15,599","27,372.0 miles",1.5,Petrol,4,Unknown
23,BMW,3 Series (2015-2018),3 Series Sport,"16,399","52,359.0 miles",2.0,Hybrid (Petrol),4,Unknown
24,BMW,3 Series (2015-2018),3 Series Sport,"15,499","44,321.0 miles",1.5,Petrol,4,Unknown
25,BMW,3 Series (2015-2018),3 Series EfficientDynamics Plus,"15,999","36,060.0 miles",2.0,Diesel,4,Unknown
26,BMW,3 Series (2015-2018),3 Series Sport,"16,899","31,980.0 miles",2.0,Petrol,4,Unknown
27,BMW,3 Series (2015-2018),3 Series Sport,"17,899","6,850.0 miles",1.5,Petrol,4,Unknown
28,BMW,3 Series (2015-2018),3 Series M Sport,"21,699","18,490.0 miles",2.0,Hybrid (Petrol),4,Unknown
29,BMW,3 Series (2015-2018),3 Series M Sport,"17,695",2018,"56,053.0",Automatic,Diesel,Metallic - Glacier Silver
30,BMW,3 Series (2015-2018),3 Series SE,"9,299","41,941.0 miles",2.0,Diesel,4,Unknown
31,BMW,3 Series (2015-2018),3 Series EfficientDynamics Sport,"13,999","40,190.0 miles",2.0,Diesel,4,Unknown
32,BMW,3 Series (2015-2018),3 Series Sport,"14,099","42,610.0 miles",2.0,Petrol,4,Unknown
33,BMW,3 Series (2015-2018),3 Series EfficientDynamics Plus,"14,499","26,510.0 miles",2.0,Diesel,4,Unknown
0,BMW,1 Series (2015-2019),1 Series Sport,"14,399","29,630.0 miles",1.5,Diesel,3,Unknown
1,BMW,1 Series (2015-2019),1 Series SE,"14,899","25,730.0 miles",2.0,Diesel,5,Unknown
2,BMW,1 Series (2015-2019),1 Series SE,"16,699","21,800.0 miles",1.5,Petrol,5,Unknown
3,BMW,1 Series (2015-2019),1 Series SE Business,"17,999","10,600.0 miles",1.5,Petrol,5,Unknown
4,BMW,1 Series (2015-2019),1 Series M Sport,"17,995",2017,"21,000.0",Manual,Petrol,Solid - Alpine white
5,BMW,1 Series (2015-2019),1 Series Sport,"13,499","20,140.0 miles",1.5,Petrol,5,Unknown
6,BMW,1 Series (2015-2019),1 Series SE,"13,499","33,380.0 miles",1.5,Diesel,5,Unknown
7,BMW,1 Series (2015-2019),1 Series M Sport,"13,999","33,470.0 miles",2.0,Diesel,5,Unknown
8,BMW,1 Series (2015-2019),1 Series Sport,"13,999","57,350.0 miles",2.0,Diesel,5,Unknown
9,BMW,1 Series (2015-2019),1 Series SE Business,"14,399","41,870.0 miles",1.5,Diesel,5,Unknown
10,BMW,1 Series (2015-2019),1 Series M Sport,"14,899","43,398.0 miles",1.5,Petrol,5,Unknown
11,BMW,1 Series (2015-2019),1 Series SE Business,"14,999","37,270.0 miles",1.5,Diesel,5,Unknown
12,BMW,1 Series (2015-2019),1 Series Sport,"14,399","29,630.0 miles",1.5,Diesel,3,Unknown
13,BMW,1 Series (2015-2019),1 Series SE,"14,899","25,730.0 miles",2.0,Diesel,5,Unknown
14,BMW,1 Series (2015-2019),1 Series SE,"16,699","21,800.0 miles",1.5,Petrol,5,Unknown
15,BMW,1 Series (2015-2019),1 Series SE Business,"17,999","10,600.0 miles",1.5,Petrol,5,Unknown
16,BMW,1 Series (2015-2019),1 Series M Sport,"17,995",2017,"21,000.0",Manual,Petrol,Solid - Alpine white
17,BMW,1 Series (2015-2019),1 Series Sport,"13,499","20,140.0 miles",1.5,Petrol,5,Unknown
18,BMW,1 Series (2015-2019),1 Series SE,"13,499","33,380.0 miles",1.5,Diesel,5,Unknown
19,BMW,1 Series (2015-2019),1 Series M Sport,"13,999","33,470.0 miles",2.0,Diesel,5,Unknown
20,BMW,1 Series (2015-2019),1 Series Sport,"13,999","57,350.0 miles",2.0,Diesel,5,Unknown
21,BMW,1 Series (2015-2019),1 Series SE Business,"14,399","41,870.0 miles",1.5,Diesel,5,Unknown
22,BMW,1 Series (2015-2019),1 Series M Sport,"14,899","43,398.0 miles",1.5,Petrol,5,Unknown
23,BMW,1 Series (2015-2019),1 Series SE Business,"14,999","37,270.0 miles",1.5,Diesel,5,Unknown
24,BMW,1 Series (2015-2019),1 Series Sport,"14,399","29,630.0 miles",1.5,Diesel,3,Unknown
25,BMW,1 Series (2015-2019),1 Series SE,"14,899","25,730.0 miles",2.0,Diesel,5,Unknown
26,BMW,1 Series (2015-2019),1 Series SE,"16,699","21,800.0 miles",1.5,Petrol,5,Unknown
27,BMW,1 Series (2015-2019),1 Series SE Business,"17,999","10,600.0 miles",1.5,Petrol,5,Unknown
28,BMW,1 Series (2015-2019),1 Series M Sport,"17,995",2017,"21,000.0",Manual,Petrol,Solid - Alpine white
29,BMW,1 Series (2015-2019),1 Series Sport,"13,499","20,140.0 miles",1.5,Petrol,5,Unknown
30,BMW,1 Series (2015-2019),1 Series SE,"13,499","33,380.0 miles",1.5,Diesel,5,Unknown
31,BMW,1 Series (2015-2019),1 Series M Sport,"13,999","33,470.0 miles",2.0,Diesel,5,Unknown
32,BMW,1 Series (2015-2019),1 Series Sport,"13,999","57,350.0 miles",2.0,Diesel,5,Unknown
33,BMW,1 Series (2015-2019),1 Series SE Business,"14,399","41,870.0 miles",1.5,Diesel,5,Unknown
34,BMW,1 Series (2015-2019),1 Series M Sport,"14,899","43,398.0 miles",1.5,Petrol,5,Unknown
35,BMW,1 Series (2015-2019),1 Series SE Business,"14,999","37,270.0 miles",1.5,Diesel,5,Unknown
36,BMW,1 Series (2015-2019),1 Series Sport,"14,399","29,630.0 miles",1.5,Diesel,3,Unknown
